"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"1232","Q7MSY3_PORGI","Q7MSY3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MSY3","AE015924","AAQ67167.1","PG_2227","PG_2227",NA,NA,"pgi:PG_2227","ENOG502ZB91",NA
"1233","Q7MVS1_PORGI","Q7MVS1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVS1","AE015924","AAQ66099.1","PG_0972","PG_0972",NA,NA,"pgi:PG_0972","COG4268",NA
"1234","Q7MTQ5_PORGI","Q7MTQ5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTQ5","AE015924","AAQ66875.1","PG_1891","PG_1891","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1891","ENOG5032QWC",NA
"1235","Q7MVH1_PORGI","Q7MVH1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVH1","AE015924","AAQ66204.1","PG_1093","PG_1093",NA,NA,"pgi:PG_1093","ENOG5032PII",NA
"1236","Q7MWZ9_PORGI","Q7MWZ9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWZ9","AE015924","AAQ65629.1","PG_0429","PG_0429","oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]","GO:0016903","pgi:PG_0429","COG0674",NA
"1237","Q7MWZ9_PORGI","Q7MWZ9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWZ9","AE015924","AAQ65629.1","PG_0429","PG_0429","oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]","GO:0016903","pgi:PG_0429","COG1014",NA
"1238","F5HAV3_PORGI","F5HAV3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","F5HAV3","AE015924","AAQ66245.1","porR","porR PG_1138","catalytic activity [GO:0003824]","GO:0003824","pgi:PG_1138","COG0399",NA
"1239","Q7MWC2_PORGI","Q7MWC2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWC2","AE015924","AAQ65877.1","PG_0706","PG_0706",NA,NA,"pgi:PG_0706","COG3187",NA
"1240","Q7MUY9_PORGI","Q7MUY9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUY9","AE015924","AAQ66401.1","PG_1333","PG_1333",NA,NA,"pgi:PG_1333","ENOG502ZBK8",NA
"1241","Q7MTZ0_PORGI","Q7MTZ0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTZ0","AE015924","AAQ66787.1","PG_1787","PG_1787","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1787",NA,NA
"1242","Q7MUL7_PORGI","Q7MUL7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUL7","AE015924","AAQ66536.1","PG_1491","PG_1491",NA,NA,"pgi:PG_1491","ENOG50346WR",NA
"1243","Q7MU67_PORGI","Q7MU67","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MU67","AE015924","AAQ66704.1","PG_1690","PG_1690","double-stranded RNA binding [GO:0003725]","GO:0003725","pgi:PG_1690","COG0009",NA
"1244","Q7MXF1_PORGI","Q7MXF1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXF1","AE015924","AAQ65471.1","PG_0245","PG_0245",NA,NA,"pgi:PG_0245","COG0589",NA
"1245","Q7MWH0_PORGI","Q7MWH0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWH0","AE015924","AAQ65826.1","PG_0647","PG_0647","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857","pgi:PG_0647","COG0609",NA
"1246","Q7MX23_PORGI","Q7MX23","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX23","AE015924","AAQ65604.1","PG_0399","PG_0399","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_0399","ENOG50313I2",NA
"1247","Q7MUX5_PORGI","Q7MUX5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUX5","AE015924","AAQ66416.1","PG_1352","PG_1352",NA,NA,"pgi:PG_1352","COG3427",NA
"1248","Q7MWK1_PORGI","Q7MWK1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWK1","AE015924","AAQ65793.1","PG_0609","PG_0609",NA,NA,"pgi:PG_0609",NA,NA
"1249","Q7MUG9_PORGI","Q7MUG9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUG9","AE015924","AAQ66588.1","hmuR","hmuR PG_1552","cell outer membrane [GO:0009279]","GO:0009279","pgi:PG_1552","COG4771",NA
"1250","Q7MUY0_PORGI","Q7MUY0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUY0","AE015924","AAQ66410.1","PG_1345","PG_1345","glycosyltransferase activity [GO:0016757]","GO:0016757","pgi:PG_1345","COG0438",NA
"1251","Q7MVC3_PORGI","Q7MVC3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVC3","AE015924","AAQ66254.1","PG_1150","PG_1150",NA,NA,"pgi:PG_1150",NA,NA
"1252","Q7MTP7_PORGI","Q7MTP7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTP7","AE015924","AAQ66883.1","PG_1899","PG_1899","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; siderophore transport [GO:0015891]","GO:0009279; GO:0015891; GO:0016021","pgi:PG_1899","COG4771",NA
"1253","Q7MUE3_PORGI","Q7MUE3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUE3","AE015924","AAQ66615.1","batD","batD PG_1585","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1585","COG0457",NA
"1254","Q7MWN6_PORGI","Q7MWN6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWN6","AE015924","AAQ65753.1","PG_0564","PG_0564",NA,NA,"pgi:PG_0564",NA,NA
"1255","Q7MWB8_PORGI","Q7MWB8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWB8","AE015924","AAQ65883.1","PG_0712","PG_0712",NA,NA,"pgi:PG_0712","COG3829",NA
"1256","Q7MTC0_PORGI","Q7MTC0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTC0","AE015924","AAQ67014.1","PG_2050","PG_2050",NA,NA,"pgi:PG_2050",NA,NA
"1257","Q7MUZ9_PORGI","Q7MUZ9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUZ9","AE015924","AAQ66391.1","PG_1320","PG_1320","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","GO:0003677; GO:0004803; GO:0006313","pgi:PG_1320","COG3039",NA
"1258","Q7MV77_PORGI","Q7MV77","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV77","AE015924","AAQ66303.1","rnhA","rnhA PG_1213","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; RNA-DNA hybrid ribonuclease activity [GO:0004523]","GO:0003676; GO:0004523; GO:0005737; GO:0046872","pgi:PG_1213","COG0328",NA
"1259","Q7MV77_PORGI","Q7MV77","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV77","AE015924","AAQ66303.1","rnhA","rnhA PG_1213","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; RNA-DNA hybrid ribonuclease activity [GO:0004523]","GO:0003676; GO:0004523; GO:0005737; GO:0046872","pgi:PG_1213","COG3341",NA
"1260","Q7MWR2_PORGI","Q7MWR2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWR2","AE015924","AAQ65725.1","PG_0532","PG_0532",NA,NA,"pgi:PG_0532","COG2720",NA
"1261","Q7MWF2_PORGI","Q7MWF2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWF2","AE015924","AAQ65845.1","fetB","fetB PG_0669","metal ion binding [GO:0046872]; sirohydrochlorin cobaltochelatase activity [GO:0016852]; anaerobic cobalamin biosynthetic process [GO:0019251]","GO:0016852; GO:0019251; GO:0046872","pgi:PG_0669","COG4822",NA
"1262","Q7MVD4_PORGI","Q7MVD4","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVD4","AE015924","AAQ66242.1","PG_1135","PG_1135","integral component of membrane [GO:0016021]; transferase activity [GO:0016740]","GO:0016021; GO:0016740","pgi:PG_1135","COG2148",NA
"1263","Q7MW99_PORGI","Q7MW99","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MW99","AE015924","AAQ65902.1","ribE","ribE PG_0733",NA,NA,"pgi:PG_0733","COG0307",NA
"1264","Q7MXR5_PORGI","Q7MXR5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXR5","AE015924","AAQ65344.1","PG_0098","PG_0098",NA,NA,"pgi:PG_0098",NA,NA
"1265","Q7MV83_PORGI","Q7MV83","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV83","AE015924","AAQ66296.1","PG_1206","PG_1206",NA,NA,"pgi:PG_1206","ENOG5030P9D",NA
"1266","Q7MTK0_PORGI","Q7MTK0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTK0","AE015924","AAQ66932.1","glnS","glnS PG_1951","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamine-tRNA ligase activity [GO:0004819]; glutaminyl-tRNA aminoacylation [GO:0006425]; glutamyl-tRNA aminoacylation [GO:0006424]","GO:0004819; GO:0005524; GO:0005737; GO:0006424; GO:0006425","pgi:PG_1951","COG0008",NA
"1267","Q7MX65_PORGI","Q7MX65","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX65","AE015924","AAQ65560.1","PG_0349","PG_0349","hydrolase activity [GO:0016787]","GO:0016787","pgi:PG_0349","COG0637",NA
"1268","Q7MTR3_PORGI","Q7MTR3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTR3","AE015924","AAQ66867.1","PG_1881","PG_1881","cell outer membrane [GO:0009279]; pilus [GO:0009289]","GO:0009279; GO:0009289","pgi:PG_1881","ENOG5032V5V",NA
"1269","Q7MX18_PORGI","Q7MX18","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX18","AE015924","AAQ65609.1","PG_0408","PG_0408",NA,NA,"pgi:PG_0408",NA,NA
"1270","Q7MT41_PORGI","Q7MT41","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT41","AE015924","AAQ67103.1","PG_2150","PG_2150",NA,NA,"pgi:PG_2150","COG0683",NA
"1271","Q7MT41_PORGI","Q7MT41","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT41","AE015924","AAQ67103.1","PG_2150","PG_2150",NA,NA,"pgi:PG_2150","COG1388",NA
"1272","Q7MVM4_PORGI","Q7MVM4","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVM4","AE015924","AAQ66147.1","PG_1028","PG_1028",NA,NA,"pgi:PG_1028","COG0457",NA
"1273","Q7MVK1_PORGI","Q7MVK1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVK1","AE015924","AAQ66174.1","PG_1059","PG_1059",NA,NA,"pgi:PG_1059",NA,NA
"1274","Q7MTT8_PORGI","Q7MTT8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTT8","AE015924","AAQ66842.1","dnaN","dnaN PG_1853","cytoplasm [GO:0005737]; DNA polymerase III complex [GO:0009360]; 3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]","GO:0003677; GO:0003887; GO:0005737; GO:0006260; GO:0008408; GO:0009360","pgi:PG_1853","COG0592",NA
"1275","Q7MTU5_PORGI","Q7MTU5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTU5","AE015924","AAQ66835.1","PG_1846","PG_1846",NA,NA,"pgi:PG_1846",NA,NA
"1276","Q7MWJ5_PORGI","Q7MWJ5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWJ5","AE015924","AAQ65799.1","typA","typA bipA PG_0615","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]; ribosomal large subunit assembly [GO:0000027]","GO:0000027; GO:0000049; GO:0003924; GO:0005525; GO:0005737; GO:0019843; GO:0043022","pgi:PG_0615","COG1217",NA
"1277","Q7MWJ9_PORGI","Q7MWJ9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWJ9","AE015924","AAQ65795.1","PG_0611","PG_0611",NA,NA,"pgi:PG_0611",NA,NA
"1278","Q7MVF5_PORGI","Q7MVF5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVF5","AE015924","AAQ66220.1","PG_1109","PG_1109","DNA binding [GO:0003677]; DNA recombination [GO:0006310]","GO:0003677; GO:0006310","pgi:PG_1109","COG1193",NA
"1279","Q7MVM8_PORGI","Q7MVM8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVM8","AE015924","AAQ66143.1","PG_1024","PG_1024","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1024",NA,NA
"1280","Q7MXP2_PORGI","Q7MXP2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXP2","AE015924","AAQ65371.1","PG_0129","PG_0129","glycosyltransferase activity [GO:0016757]","GO:0016757","pgi:PG_0129","COG0438",NA
"1281","Q7MT01_PORGI","Q7MT01","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT01","AE015924","AAQ67149.1","PG_2208","PG_2208","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857","pgi:PG_2208","COG2261",NA
"1282","Q7MU46_PORGI","Q7MU46","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MU46","AE015924","AAQ66727.1","PG_1720","PG_1720",NA,NA,"pgi:PG_1720","COG1541",NA
"1283","Q7MUL0_PORGI","Q7MUL0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUL0","AE015924","AAQ66543.1","PG_1498","PG_1498",NA,NA,"pgi:PG_1498","ENOG5033ZKC",NA
"1284","Q7MTK7_PORGI","Q7MTK7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTK7","AE015924","AAQ66925.1","aroA","aroA PG_1944","3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","GO:0003866; GO:0008652; GO:0009073; GO:0009423","pgi:PG_1944","COG0128",NA
"1285","Q7MXF0_PORGI","Q7MXF0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXF0","AE015924","AAQ65472.1","PG_0246","PG_0246",NA,NA,"pgi:PG_0246","ENOG5032T79",NA
"1286","Q7MUF0_PORGI","Q7MUF0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUF0","AE015924","AAQ66608.1","nadA","nadA PG_1578","4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; quinolinate synthetase A activity [GO:0008987]; NAD biosynthetic process [GO:0009435]","GO:0008987; GO:0009435; GO:0046872; GO:0051539","pgi:PG_1578","COG0379",NA
"1287","Q7MWW7_PORGI","Q7MWW7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWW7","AE015924","AAQ65663.1","PG_0466","PG_0466",NA,NA,"pgi:PG_0466","ENOG5032SJR",NA
"1288","Q7MW83_PORGI","Q7MW83","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MW83","AE015924","AAQ65923.1","PG_0757","PG_0757","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_0757","ENOG5032AGA",NA
"1289","Q7MU82_PORGI","Q7MU82","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MU82","AE015924","AAQ66684.1","PG_1665","PG_1665","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021","pgi:PG_1665","COG0577",NA
"1290","Q7MVW3_PORGI","Q7MVW3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVW3","AE015924","AAQ66053.1","PG_0917","PG_0917","integral component of membrane [GO:0016021]; polysaccharide biosynthetic process [GO:0000271]","GO:0000271; GO:0016021","pgi:PG_0917","COG2246",NA
"1291","Q7MX04_PORGI","Q7MX04","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX04","AE015924","AAQ65624.1","PG_0424","PG_0424",NA,NA,"pgi:PG_0424","ENOG50336TE",NA
"1292","Q7MWL5_PORGI","Q7MWL5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWL5","AE015924","AAQ65779.1","htrA","htrA PG_0593","aminopeptidase activity [GO:0004177]; serine-type endopeptidase activity [GO:0004252]","GO:0004177; GO:0004252","pgi:PG_0593","COG0265",NA
"1293","Q7MX52_PORGI","Q7MX52","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX52","AE015924","AAQ65573.1","PG_0363","PG_0363","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_0363","COG4623",NA
"1294","Q7MWZ7_PORGI","Q7MWZ7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWZ7","AE015924","AAQ65631.1","PG_0431","PG_0431",NA,NA,"pgi:PG_0431",NA,NA
"1295","Q7MUP2_PORGI","Q7MUP2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUP2","AE015924","AAQ66511.1","PG_1465","PG_1465","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1465","ENOG5032WH3",NA
"1296","Q7MWU0_PORGI","Q7MWU0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWU0","AE015924","AAQ65691.1","mtn","mtn PG_0497","adenosylhomocysteine nucleosidase activity [GO:0008782]; methylthioadenosine nucleosidase activity [GO:0008930]; L-methionine salvage from methylthioadenosine [GO:0019509]; nucleoside catabolic process [GO:0009164]","GO:0008782; GO:0008930; GO:0009164; GO:0019509","pgi:PG_0497","COG0775",NA
"1297","Q7MW61_PORGI","Q7MW61","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MW61","AE015924","AAQ65945.1","PG_0784","PG_0784","transferase activity [GO:0016740]; isoprenoid biosynthetic process [GO:0008299]","GO:0008299; GO:0016740","pgi:PG_0784","COG0142",NA
"1298","Q7MUK6_PORGI","Q7MUK6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUK6","AE015924","AAQ66547.1","PG_1503","PG_1503","4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [GO:0051745]; metal ion binding [GO:0046872]; dimethylallyl diphosphate biosynthetic process [GO:0050992]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]","GO:0019288; GO:0046872; GO:0050992; GO:0051539; GO:0051745","pgi:PG_1503","COG0761",NA
"1299","Q7MVV8_PORGI","Q7MVV8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVV8","AE015924","AAQ66059.1","PG_0924","PG_0924","cell outer membrane [GO:0009279]","GO:0009279","pgi:PG_0924","COG2503",NA
"1300","Q7MUK0_PORGI","Q7MUK0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUK0","AE015924","AAQ66553.1","PG_1510","PG_1510",NA,NA,"pgi:PG_1510","ENOG502ZG3Y",NA
"1301","Q7MTC9_PORGI","Q7MTC9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTC9","AE015924","AAQ67005.1","PG_2040","PG_2040","DNA binding [GO:0003677]","GO:0003677","pgi:PG_2040","COG0776",NA
"1302","Q7MUP9_PORGI","Q7MUP9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUP9","AE015924","AAQ66504.1","PG_1457","PG_1457",NA,NA,"pgi:PG_1457","COG0449",NA
"1303","Q7MT82_PORGI","Q7MT82","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT82","AE015924","AAQ67057.1","PG_2098","PG_2098","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_2098",NA,NA
"1304","Q7MT46_PORGI","Q7MT46","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT46","AE015924","AAQ67098.1","PG_2145","PG_2145","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]","GO:0005975; GO:0016810","pgi:PG_2145","COG0726",NA
"1305","Q7MWN2_PORGI","Q7MWN2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWN2","AE015924","AAQ65758.1","asd","asd PG_0571","aspartate-semialdehyde dehydrogenase activity [GO:0004073]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; protein dimerization activity [GO:0046983]; 'de novo' L-methionine biosynthetic process [GO:0071266]; diaminopimelate biosynthetic process [GO:0019877]; isoleucine biosynthetic process [GO:0009097]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]","GO:0004073; GO:0009088; GO:0009089; GO:0009097; GO:0019877; GO:0046983; GO:0050661; GO:0051287; GO:0071266","pgi:PG_0571","COG0136",NA
"1306","Q7MTZ7_PORGI","Q7MTZ7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTZ7","AE015924","AAQ66780.1","PG_1779","PG_1779",NA,NA,"pgi:PG_1779","COG2110",NA
"1307","Q7MX74_PORGI","Q7MX74","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX74","AE015924","AAQ65551.1","PG_0338","PG_0338",NA,NA,"pgi:PG_0338","ENOG502Z98X",NA
"1308","Q7MX91_PORGI","Q7MX91","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX91","AE015924","AAQ65533.1","PG_0319","PG_0319","cysteine-type peptidase activity [GO:0008234]","GO:0008234","pgi:PG_0319","ENOG5031NHZ",NA
"1309","Q7MWH3_PORGI","Q7MWH3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWH3","AE015924","AAQ65823.1","sppA","sppA PG_0639","integral component of membrane [GO:0016021]; peptidase activity [GO:0008233]; signal peptide processing [GO:0006465]","GO:0006465; GO:0008233; GO:0016021","pgi:PG_0639","COG0616",NA
"1310","Q7MUN1_PORGI","Q7MUN1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUN1","AE015924","AAQ66522.1","PG_1477","PG_1477","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1477",NA,NA
"1311","Q7MVZ6_PORGI","Q7MVZ6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVZ6","AE015924","AAQ66019.1","PG_0872","PG_0872","DNA binding [GO:0003677]","GO:0003677","pgi:PG_0872","COG3311",NA
"1312","Q7MV69_PORGI","Q7MV69","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV69","AE015924","AAQ66311.1","PG_1221","PG_1221","oxidoreductase activity [GO:0016491]","GO:0016491","pgi:PG_1221","COG0300",NA
"1313","Q7MX50_PORGI","Q7MX50","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX50","AE015924","AAQ65575.1","PG_0365","PG_0365","3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]","GO:0003676; GO:0008408","pgi:PG_0365","COG0349",NA
"1314","Q7MWI6_PORGI","Q7MWI6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWI6","AE015924","AAQ65808.1","PG_0624","PG_0624","peptidoglycan binding [GO:0042834]","GO:0042834","pgi:PG_0624","ENOG5032XVZ",NA
"1315","Q7MTK1_PORGI","Q7MTK1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTK1","AE015924","AAQ66931.1","PG_1950","PG_1950","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1950","COG0628",NA
"1316","Q7MWC4_PORGI","Q7MWC4","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWC4","AE015924","AAQ65875.1","PG_0704","PG_0704","alpha-ribazole phosphatase activity [GO:0043755]; cobalamin biosynthetic process [GO:0009236]","GO:0009236; GO:0043755","pgi:PG_0704","COG0406",NA
"1317","Q7MW78_PORGI","Q7MW78","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MW78","AE015924","AAQ65928.1","malQ","malQ PG_0767","4-alpha-glucanotransferase activity [GO:0004134]; beta-maltose 4-alpha-glucanotransferase activity [GO:0102500]","GO:0004134; GO:0102500","pgi:PG_0767","COG1640",NA
"1318","Q7MXH9_PORGI","Q7MXH9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXH9","AE015924","AAQ65440.1","PG_0209","PG_0209","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857","pgi:PG_0209","COG2116",NA
"1319","Q7MUX3_PORGI","Q7MUX3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUX3","AE015924","AAQ66418.1","PG_1354","PG_1354","hydrolase activity [GO:0016787]; nitrogen compound metabolic process [GO:0006807]","GO:0006807; GO:0016787","pgi:PG_1354","COG0388",NA
"1320","Q7MTT4_PORGI","Q7MTT4","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTT4","AE015924","AAQ66846.1","PG_1857","PG_1857",NA,NA,"pgi:PG_1857","ENOG5032RXB",NA
"1321","Q7MVX5_PORGI","Q7MVX5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVX5","AE015924","AAQ66041.1","cydB","cydB PG_0899","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021","pgi:PG_0899","COG1294",NA
"1322","Q7MUM9_PORGI","Q7MUM9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUM9","AE015924","AAQ66524.1","PG_1479","PG_1479","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1479","ENOG5033RTG",NA
"1323","Q7MVI2_PORGI","Q7MVI2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVI2","AE015924","AAQ66193.1","PG_1079","PG_1079","isomerase activity [GO:0016853]","GO:0016853","pgi:PG_1079","COG1024",NA
