"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"4592","B0XX96_ASPFC","B0XX96","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XX96","DS499596","EDP52563.1","AFUB_037290","AFUB_037290",NA,NA,NA,NA,NA
"4593","B0Y3H2_ASPFC","B0Y3H2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3H2","DS499597","EDP51413.1","AFUB_054190","AFUB_054190",NA,NA,NA,NA,NA
"4594","B0XR39_ASPFC","B0XR39","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XR39","DS499594","EDP56503.1","AFUB_012140","AFUB_012140","cytoplasm [GO:0005737]; DASH complex [GO:0042729]; microtubule [GO:0005874]; mitotic spindle [GO:0072686]; attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]","GO:0005737; GO:0005874; GO:0008608; GO:0042729; GO:0051301; GO:0072686",NA,NA,NA
"4595","B0Y4P8_ASPFC","B0Y4P8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y4P8","DS499598","EDP50647.1","AFUB_069840","AFUB_069840",NA,NA,NA,NA,NA
"4596","B0YD83_ASPFC","B0YD83","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YD83","DS499602","EDP47617.1","AFUB_094640","AFUB_094640","mitochondrion [GO:0005739]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; biotin synthase activity [GO:0004076]; metal ion binding [GO:0046872]; biotin biosynthetic process [GO:0009102]","GO:0004076; GO:0005739; GO:0009102; GO:0046872; GO:0051537; GO:0051539",NA,NA,NA
"4597","B0Y063_ASPFC","B0Y063","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y063","DS499596","EDP53401.1","AFUB_045760","AFUB_045760","lyase activity [GO:0016829]","GO:0016829",NA,NA,NA
"4598","B0XR54_ASPFC","B0XR54","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XR54","DS499594","EDP55502.1","AFUB_001970","AFUB_001970",NA,NA,NA,NA,NA
"4599","B0Y715_ASPFC","B0Y715","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y715","DS499599","EDP49196.1","AFUB_072220","AFUB_072220",NA,NA,NA,NA,NA
"4600","B0YC27_ASPFC","B0YC27","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YC27","DS499601","EDP48158.1","AFUB_088680","AFUB_088680",NA,NA,NA,NA,NA
"4601","B0YB08_ASPFC","B0YB08","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YB08","DS499601","EDP48398.1","AFUB_091150","AFUB_091150",NA,NA,NA,NA,NA
"4602","B0Y8M9_ASPFC","B0Y8M9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y8M9","DS499599","EDP49760.1","AFUB_077910","AFUB_077910","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857",NA,NA,NA
"4603","B0XV87_ASPFC","B0XV87","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XV87","DS499595","EDP55162.1","AFUB_032250","AFUB_032250","oxidoreductase activity [GO:0016491]","GO:0016491",NA,NA,NA
"4604","B0YCA5_ASPFC","B0YCA5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YCA5","DS499601","EDP48236.1","AFUB_089500","AFUB_089500",NA,NA,NA,NA,NA
"4605","B0YEZ2_ASPFC","B0YEZ2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YEZ2","DS499604","EDP47105.1","AFUB_101000","AFUB_101000","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]","GO:0016810",NA,NA,NA
"4606","B0Y1E2_ASPFC","B0Y1E2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y1E2","DS499597","EDP51972.1","AFUB_059970","AFUB_059970","integral component of membrane [GO:0016021]; oxidoreductase activity [GO:0016491]; deoxyribonucleotide biosynthetic process [GO:0009263]","GO:0009263; GO:0016021; GO:0016491",NA,NA,NA
"4607","B0Y739_ASPFC","B0Y739","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y739","DS499599","EDP49220.1","AFUB_072460","AFUB_072460",NA,NA,NA,NA,NA
"4608","B0YE49_ASPFC","B0YE49","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YE49","DS499602","EDP47933.1","AFUB_097840","AFUB_097840",NA,NA,NA,NA,NA
"4609","B0Y2E1_ASPFC","B0Y2E1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y2E1","DS499597","EDP51111.1","AFUB_051130","AFUB_051130","integral component of membrane [GO:0016021]","GO:0016021",NA,NA,NA
"4610","B0YAG5_ASPFC","B0YAG5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YAG5","DS499600","EDP49008.1","AFUB_084590","AFUB_084590","integral component of membrane [GO:0016021]; transferase activity [GO:0016740]","GO:0016021; GO:0016740",NA,NA,NA
"4611","B0XZ29_ASPFC","B0XZ29","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZ29","DS499596","EDP53125.1","AFUB_042950","AFUB_042950","cytoplasm [GO:0005737]; DASH complex [GO:0042729]; spindle microtubule [GO:0005876]; attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]","GO:0005737; GO:0005876; GO:0008608; GO:0042729; GO:0051301",NA,NA,NA
"4612","B0XW41_ASPFC","B0XW41","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XW41","DS499595","EDP54293.1","AFUB_023490","AFUB_023490","acyl-CoA hydrolase activity [GO:0047617]","GO:0047617",NA,NA,NA
"4613","B0Y6G7_ASPFC","B0Y6G7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y6G7","DS499598","EDP50352.1","AFUB_066900","AFUB_066900",NA,NA,NA,NA,NA
"4614","B0XTR9_ASPFC","B0XTR9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XTR9","DS499595","EDP54911.1","AFUB_029710","AFUB_029710","cytoplasm [GO:0005737]; nucleolar chromatin [GO:0030874]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of transcription by RNA polymerase I [GO:0016479]; positive regulation of rRNA processing [GO:2000234]; protein autophosphorylation [GO:0046777]; regulation of exit from mitosis [GO:0007096]","GO:0000462; GO:0004674; GO:0004712; GO:0005524; GO:0005737; GO:0007096; GO:0016479; GO:0016787; GO:0030874; GO:0046777; GO:0046872; GO:0106310; GO:2000234",NA,NA,NA
"4615","B0Y906_ASPFC","B0Y906","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y906","DS499599","EDP49887.1","AFUB_079200","AFUB_079200","FAD binding [GO:0071949]; monooxygenase activity [GO:0004497]","GO:0004497; GO:0071949",NA,NA,NA
"4616","B0Y2C3_ASPFC","B0Y2C3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y2C3","DS499597","EDP51093.1","AFUB_050950","AFUB_050950","spliceosomal complex [GO:0005681]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; mRNA splicing, via spliceosome [GO:0000398]","GO:0000398; GO:0003723; GO:0005681; GO:0046872",NA,NA,NA
"4617","B0YDI3_ASPFC","B0YDI3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YDI3","DS499602","EDP47717.1","AFUB_095680","AFUB_095680","chromosome, telomeric region [GO:0000781]; transcription export complex [GO:0000346]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; mRNA 3'-end processing [GO:0031124]; mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]; subtelomeric heterochromatin assembly [GO:0031509]; transcription elongation from RNA polymerase II promoter [GO:0006368]; transcription-coupled nucleotide-excision repair [GO:0006283]","GO:0000346; GO:0000398; GO:0000781; GO:0003723; GO:0003724; GO:0005524; GO:0006283; GO:0006368; GO:0006406; GO:0016787; GO:0031124; GO:0031509",NA,NA,NA
"4618","B0XWJ3_ASPFC","B0XWJ3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XWJ3","DS499596","EDP52446.1","AFUB_036120","AFUB_036120",NA,NA,NA,NA,NA
"4619","B0XW14_ASPFC","B0XW14","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XW14","DS499595","EDP55307.1","AFUB_033730","AFUB_033730","prenyltransferase activity [GO:0004659]; tryptophan dimethylallyltransferase activity [GO:0050364]; ergot alkaloid biosynthetic process [GO:0035837]","GO:0004659; GO:0035837; GO:0050364",NA,NA,NA
"4620","B0Y686_ASPFC","B0Y686","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y686","DS499598","EDP50271.1","AFUB_066040","AFUB_066040","nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, large subunit precursor [GO:0030687]; GTP binding [GO:0005525]; large ribosomal subunit rRNA binding [GO:0070180]; regulation of ribosomal subunit export from nucleus [GO:2000200]; ribosomal large subunit export from nucleus [GO:0000055]","GO:0000055; GO:0005525; GO:0005654; GO:0005730; GO:0030687; GO:0070180; GO:2000200",NA,NA,NA
"4621","B0XSX8_ASPFC","B0XSX8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XSX8","DS499595","EDP54756.1","AFUB_028160","AFUB_028160","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857",NA,NA,NA
"4622","B0XZ12_ASPFC","B0XZ12","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZ12","DS499596","EDP53108.1","AFUB_042790","AFUB_042790","GTPase activator activity [GO:0005096]; signal transduction [GO:0007165]","GO:0005096; GO:0007165",NA,NA,NA
"4623","B0Y3S7_ASPFC","B0Y3S7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3S7","DS499597","EDP51518.1","AFUB_055270","AFUB_055270","chromosome, subtelomeric region [GO:0099115]; chromosome, telomeric repeat region [GO:0140445]; Ku70:Ku80 complex [GO:0043564]; pericentric heterochromatin [GO:0005721]; site of double-strand break [GO:0035861]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; damaged DNA binding [GO:0003684]; DNA helicase activity [GO:0003678]; telomeric DNA binding [GO:0042162]; DNA recombination [GO:0006310]; double-strand break repair via nonhomologous end joining [GO:0006303]; negative regulation of DNA strand resection involved in replication fork processing [GO:0110027]; negative regulation of telomere maintenance via recombination [GO:0032208]; stalled replication fork localization to nuclear periphery [GO:0120290]; telomere maintenance [GO:0000723]","GO:0000723; GO:0003678; GO:0003684; GO:0005524; GO:0005721; GO:0006303; GO:0006310; GO:0016887; GO:0032208; GO:0035861; GO:0042162; GO:0043564; GO:0099115; GO:0110027; GO:0120290; GO:0140445",NA,NA,NA
"4624","B0XXT2_ASPFC","B0XXT2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XXT2","DS499596","EDP52678.1","AFUB_038470","AFUB_038470","integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; P-type calcium transporter activity [GO:0005388]","GO:0005388; GO:0005524; GO:0016021",NA,NA,NA
"4625","B0XMN3_ASPFC","B0XMN3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XMN3","DS499594","EDP55638.1","AFUB_003350","AFUB_003350","FAD binding [GO:0071949]","GO:0071949",NA,NA,NA
"4626","B0XUT9_ASPFC","B0XUT9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XUT9","DS499595","EDP55079.1","AFUB_031400","AFUB_031400","cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle pole [GO:0000922]; spindle pole body [GO:0005816]; gamma-tubulin binding [GO:0043015]; microtubule nucleation [GO:0007020]","GO:0000922; GO:0005737; GO:0005816; GO:0005874; GO:0007020; GO:0043015",NA,NA,NA
"4627","B0XPT9_ASPFC","B0XPT9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XPT9","DS499594","EDP56053.1","AFUB_007550","AFUB_007550",NA,NA,NA,NA,NA
"4628","B0XSE2_ASPFC","B0XSE2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XSE2","DS499595","EDP54628.1","AFUB_026870","AFUB_026870","chromosome [GO:0005694]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cell division [GO:0051301]; chromosome condensation [GO:0030261]; chromosome segregation [GO:0007059]; mitotic cell cycle [GO:0000278]","GO:0000278; GO:0005524; GO:0005634; GO:0005694; GO:0007059; GO:0016887; GO:0030261; GO:0051301",NA,NA,NA
"4629","B0XZL4_ASPFC","B0XZL4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZL4","DS499596","EDP53273.1","AFUB_044450","AFUB_044450","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; carbohydrate transport [GO:0008643]","GO:0005886; GO:0008643; GO:0016021; GO:0022857",NA,NA,NA
"4630","B0Y0H7_ASPFC","B0Y0H7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y0H7","DS499596","EDP53447.1","AFUB_046240","AFUB_046240","integral component of membrane [GO:0016021]","GO:0016021",NA,NA,NA
"4631","B0XZ90_ASPFC","B0XZ90","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZ90","DS499596","EDP53186.1","AFUB_043560","AFUB_043560","nucleus [GO:0005634]; Smc5-Smc6 complex [GO:0030915]; aminoacyl-tRNA ligase activity [GO:0004812]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; double-strand break repair via homologous recombination [GO:0000724]; tRNA aminoacylation for protein translation [GO:0006418]","GO:0000724; GO:0004812; GO:0005524; GO:0005634; GO:0006418; GO:0016887; GO:0030915",NA,NA,NA
"4632","B0XQV7_ASPFC","B0XQV7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XQV7","DS499594","EDP56421.1","AFUB_011320","AFUB_011320","mitochondrial processing peptidase complex [GO:0017087]; endopeptidase activator activity [GO:0061133]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; protein processing involved in protein targeting to mitochondrion [GO:0006627]","GO:0004222; GO:0006627; GO:0017087; GO:0046872; GO:0061133",NA,NA,NA
"4633","B0XW05_ASPFC","B0XW05","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XW05","DS499595","EDP55298.1","AFUB_033640","AFUB_033640",NA,NA,NA,NA,NA
"4634","B0Y780_ASPFC","B0Y780","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y780","DS499599","EDP49261.1","ALG14","ALG14 AFUB_072870","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]; dolichol-linked oligosaccharide biosynthetic process [GO:0006488]","GO:0005789; GO:0006488; GO:0016021; GO:0031965",NA,NA,NA
"4635","B0YC88_ASPFC","B0YC88","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YC88","DS499601","EDP48219.1","AFUB_089330","AFUB_089330","glycosyltransferase activity [GO:0016757]; GTPase activator activity [GO:0005096]","GO:0005096; GO:0016757",NA,NA,NA
"4636","B0YBV7_ASPFC","B0YBV7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YBV7","DS499601","EDP48088.1","AFUB_087980","AFUB_087980",NA,NA,NA,NA,NA
"4637","B0XP14_ASPFC","B0XP14","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XP14","DS499594","EDP55857.1","AFUB_005570","AFUB_005570","G-protein beta-subunit binding [GO:0031681]; G protein-coupled receptor signaling pathway [GO:0007186]; pheromone-dependent signal transduction involved in conjugation with cellular fusion [GO:0000750]","GO:0000750; GO:0007186; GO:0031681",NA,NA,NA
"4638","B0XMW3_ASPFC","B0XMW3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XMW3","DS499594","EDP55655.1","AFUB_003520","AFUB_003520","cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]","GO:0002181; GO:0003735; GO:0022625",NA,NA,NA
"4639","B0Y732_ASPFC","B0Y732","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y732","DS499599","EDP49213.1","AFUB_072390","AFUB_072390",NA,NA,NA,NA,NA
"4640","B0Y1I0_ASPFC","B0Y1I0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y1I0","DS499597","EDP50936.1","AFUB_049370","AFUB_049370","integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085]","GO:0016021; GO:0055085",NA,NA,NA
"4641","B0Y5H0_ASPFC","B0Y5H0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y5H0","DS499598","EDP50005.1","AFUB_063370","AFUB_063370","RNA binding [GO:0003723]","GO:0003723",NA,NA,NA
"4642","B0Y392_ASPFC","B0Y392","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y392","DS499597","EDP51333.1","AFUB_053370","AFUB_053370","integral component of membrane [GO:0016021]; magnesium ion transmembrane transporter activity [GO:0015095]","GO:0015095; GO:0016021",NA,NA,NA
"4643","B0XQD9_ASPFC","B0XQD9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XQD9","DS499594","EDP56253.1","AFUB_009610","AFUB_009610","chromatin [GO:0000785]; Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type post-mRNA release spliceosomal complex [GO:0071008]; U2-type prespliceosome [GO:0071004]; chromatin binding [GO:0003682]; DNA replication origin binding [GO:0003688]; cis assembly of pre-catalytic spliceosome [GO:0000354]; DNA replication initiation [GO:0006270]","GO:0000354; GO:0000785; GO:0000974; GO:0003682; GO:0003688; GO:0006270; GO:0071004; GO:0071006; GO:0071007; GO:0071008",NA,NA,NA
"4644","B0XWK6_ASPFC","B0XWK6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XWK6","DS499596","EDP52459.1","AFUB_036250","AFUB_036250","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]","GO:0000981; GO:0003677; GO:0005634; GO:0006351; GO:0008270",NA,NA,NA
"4645","B0Y0C5_ASPFC","B0Y0C5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y0C5","DS499596","EDP52389.1","AFUB_035520","AFUB_035520","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857",NA,NA,NA
"4646","B0Y0Z1_ASPFC","B0Y0Z1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y0Z1","DS499597","EDP51882.1","AFUB_059020","AFUB_059020","kinase activity [GO:0016301]; inositol phosphate biosynthetic process [GO:0032958]","GO:0016301; GO:0032958",NA,NA,NA
"4647","B0XZ86_ASPFC","B0XZ86","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZ86","DS499596","EDP53182.1","AFUB_043520","AFUB_043520","catalytic activity [GO:0003824]; pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]","GO:0003824; GO:0019346; GO:0030170",NA,NA,NA
"4648","B0YAK9_ASPFC","B0YAK9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YAK9","DS499600","EDP49052.1","AFUB_085020","AFUB_085020",NA,NA,NA,NA,NA
"4649","B0YBL2_ASPFC","B0YBL2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YBL2","DS499601","EDP47993.1","AFUB_087020","AFUB_087020","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857",NA,NA,NA
"4650","B0Y0W8_ASPFC","B0Y0W8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y0W8","DS499597","EDP51859.1","AFUB_058800","AFUB_058800","carbonyl reductase (NADPH) activity [GO:0004090]; serine 3-dehydrogenase activity [GO:0031132]","GO:0004090; GO:0031132",NA,NA,NA
"4651","B0XRI1_ASPFC","B0XRI1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRI1","DS499594","EDP55560.1","AFUB_002550","AFUB_002550","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]","GO:0005524; GO:0008233; GO:0016887",NA,NA,NA
"4652","B0XY28_ASPFC","B0XY28","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XY28","DS499596","EDP52774.1","AFUB_039430","AFUB_039430","cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; integral component of plasma membrane [GO:0005887]; nuclear envelope [GO:0005635]; perinuclear endoplasmic reticulum membrane [GO:1990578]; fungal-type cell wall organization [GO:0031505]; GPI anchor biosynthetic process [GO:0006506]","GO:0005635; GO:0005887; GO:0005934; GO:0005935; GO:0006506; GO:0031505; GO:1990578",NA,NA,NA
"4653","B0YED1_ASPFC","B0YED1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YED1","DS499603","EDP47275.1","AFUB_098760","AFUB_098760","nuclear periphery [GO:0034399]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]; methylation [GO:0032259]","GO:0004799; GO:0006231; GO:0006235; GO:0032259; GO:0034399",NA,NA,NA
"4654","B0XUG5_ASPFC","B0XUG5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XUG5","DS499595","EDP55020.1","AFUB_030810","AFUB_030810","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]","GO:0006865; GO:0016021; GO:0022857",NA,NA,NA
"4655","B0XTH3_ASPFC","B0XTH3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XTH3","DS499595","EDP53814.1","AFUB_018580","AFUB_018580","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","GO:0005524; GO:0016021; GO:0140359",NA,NA,NA
"4656","B0XRQ7_ASPFC","B0XRQ7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRQ7","DS499594","EDP56641.1","AFUB_013530","AFUB_013530",NA,NA,NA,NA,NA
"4657","B0XUQ4_ASPFC","B0XUQ4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XUQ4","DS499595","EDP54039.1","AFUB_020890","AFUB_020890","lyase activity [GO:0016829]","GO:0016829",NA,NA,NA
"4658","B0Y3P4_ASPFC","B0Y3P4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3P4","DS499597","EDP51485.1","AFUB_054930","AFUB_054930","integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]; electron transport chain [GO:0022900]","GO:0005743; GO:0016021; GO:0022900; GO:0070469",NA,NA,NA
"4659","B0XPG2_ASPFC","B0XPG2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XPG2","DS499594","EDP55935.1","AFUB_006370","AFUB_006370",NA,NA,NA,NA,NA
"4660","B0Y616_ASPFC","B0Y616","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y616","DS499598","EDP50201.1","AFUB_065330","AFUB_065330","D-threo-aldose 1-dehydrogenase activity [GO:0047834]; D-xylose:NADP reductase activity [GO:0032866]","GO:0032866; GO:0047834",NA,NA,NA
"4661","B0XY64_ASPFC","B0XY64","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XY64","DS499596","EDP52810.1","AFUB_039790","AFUB_039790","cytoplasm [GO:0005737]","GO:0005737",NA,NA,NA
